,caseId,caseName,assetsTypes,lawsReference,longitude,latitude,addresses,govInstitution,govDeptName,govDeptAddress,govDeptPhone,caseUrl,announcementList,name,city,distinct,address
311,20031015000002,龍潭三和江夏科文祖堂,"{'code': 'A3', 'name': '宅第'}",文化資產保存法第二十七條之一及歷史建築登錄輔助辦法第七條，桃園縣政府九十二年七月三十一日召開「歷史建築登錄審查會議」決議辦理。,121.193507570195,24.8468660416513,"{'itemNo': 1, 'cityName': '桃園市', 'distName': '龍潭區', 'address': '5鄰泥橋子11號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8617,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20031015000002"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20031015000002</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第0920478077號', 'registerDate': '2003-10-15 11:08:28.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}]",宅第,桃園市,龍潭區,5鄰泥橋子11號
312,20031015000003,龍潭三坑川盛信記商店,"{'code': 'A3', 'name': '宅第'}",文化資產保存法第二十七條之一及歷史建築登錄輔助辦法第七條，桃園縣政府九十二年七月三十一日召開「歷史建築登錄審查會議」決議辦理。,121.247971223487,24.8438945863149,"{'itemNo': 1, 'cityName': '桃園市', 'distName': '龍潭區', 'address': '三坑老街49號'}",桃園市政府文化局,文化資產科,桃園市桃園區 縣府路21號,03-3322592分機8617,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20031015000003"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20031015000003</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第0920478077號', 'registerDate': '2003-10-15 11:08:50.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1011062057號', 'registerDate': '2012-10-08 00:00:00.0', 'note': '更名'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '\t行政改制'}]",宅第,桃園市,龍潭區,三坑老街49號
313,20031015000004,大平橋,"{'code': 'A15', 'name': '橋樑'}",文化資產保存法第二十七條之一及歷史建築登錄輔助辦法第七條，桃園縣政府九十二年七月三十一日召開「歷史建築登錄審查會議」決議辦理。,121.245537304178,24.8312714266385,"{'itemNo': 1, 'cityName': '桃園市', 'distName': '龍潭區', 'address': '大平里打鐵坑溪'}",桃園縣政府,文化局文化資產科,桃園市桃園區縣府路21號,03-3322592分機8617,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20031015000004"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20031015000004</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第0920478077號', 'registerDate': '2003-10-15 15:26:45.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}]",橋樑,桃園市,龍潭區,大平里打鐵坑溪
314,20120420000001,龍潭國小日式宿舍,"{'code': 'A3', 'name': '宅第'}",文化資產保存法暨歷史建築登錄廢止審查及輔助辦法。,121.213831,24.863387,"{'itemNo': 1, 'cityName': '桃園市', 'distName': '龍潭區', 'address': '南龍路3號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8617,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011060046號', 'registerDate': '2012-01-13 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1011002082號', 'registerDate': '2012-04-20 00:00:00.0', 'note': '補充登錄本體範圍及行政救濟'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}]",宅第,桃園市,龍潭區,南龍路3號
314,20120420000001,龍潭國小日式宿舍,"{'code': 'A3', 'name': '宅第'}",文化資產保存法暨歷史建築登錄廢止審查及輔助辦法。,121.213831,24.863387,"{'itemNo': 2, 'cityName': '桃園市', 'distName': '龍潭區', 'address': '南龍路5號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8617,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011060046號', 'registerDate': '2012-01-13 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1011002082號', 'registerDate': '2012-04-20 00:00:00.0', 'note': '補充登錄本體範圍及行政救濟'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}]",宅第,桃園市,龍潭區,南龍路5號
314,20120420000001,龍潭國小日式宿舍,"{'code': 'A3', 'name': '宅第'}",文化資產保存法暨歷史建築登錄廢止審查及輔助辦法。,121.213831,24.863387,"{'itemNo': 3, 'cityName': '桃園市', 'distName': '龍潭區', 'address': '南龍路7號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8617,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011060046號', 'registerDate': '2012-01-13 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1011002082號', 'registerDate': '2012-04-20 00:00:00.0', 'note': '補充登錄本體範圍及行政救濟'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}]",宅第,桃園市,龍潭區,南龍路7號
314,20120420000001,龍潭國小日式宿舍,"{'code': 'A3', 'name': '宅第'}",文化資產保存法暨歷史建築登錄廢止審查及輔助辦法。,121.213831,24.863387,"{'itemNo': 4, 'cityName': '桃園市', 'distName': '龍潭區', 'address': '南龍路9號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8617,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011060046號', 'registerDate': '2012-01-13 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1011002082號', 'registerDate': '2012-04-20 00:00:00.0', 'note': '補充登錄本體範圍及行政救濟'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}]",宅第,桃園市,龍潭區,南龍路9號
314,20120420000001,龍潭國小日式宿舍,"{'code': 'A3', 'name': '宅第'}",文化資產保存法暨歷史建築登錄廢止審查及輔助辦法。,121.213831,24.863387,"{'itemNo': 5, 'cityName': '桃園市', 'distName': '龍潭區', 'address': '南龍路11號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8617,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011060046號', 'registerDate': '2012-01-13 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1011002082號', 'registerDate': '2012-04-20 00:00:00.0', 'note': '補充登錄本體範圍及行政救濟'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}]",宅第,桃園市,龍潭區,南龍路11號
314,20120420000001,龍潭國小日式宿舍,"{'code': 'A3', 'name': '宅第'}",文化資產保存法暨歷史建築登錄廢止審查及輔助辦法。,121.213831,24.863387,"{'itemNo': 6, 'cityName': '桃園市', 'distName': '龍潭區', 'address': '南龍路15號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8617,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011060046號', 'registerDate': '2012-01-13 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1011002082號', 'registerDate': '2012-04-20 00:00:00.0', 'note': '補充登錄本體範圍及行政救濟'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}]",宅第,桃園市,龍潭區,南龍路15號
314,20120420000001,龍潭國小日式宿舍,"{'code': 'A3', 'name': '宅第'}",文化資產保存法暨歷史建築登錄廢止審查及輔助辦法。,121.213831,24.863387,"{'itemNo': 7, 'cityName': '桃園市', 'distName': '龍潭區', 'address': '南龍路17號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8617,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120420000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011060046號', 'registerDate': '2012-01-13 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1011002082號', 'registerDate': '2012-04-20 00:00:00.0', 'note': '補充登錄本體範圍及行政救濟'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}]",宅第,桃園市,龍潭區,南龍路17號
315,20080201000001,龍潭武德殿,"{'code': 'A6', 'name': '衙署'}",<<歷史建築登錄廢止審查及輔助辦法>>第2條第1項第1、2、3款,121.214893887315,24.8640818567435,"{'itemNo': 1, 'cityName': '桃園市', 'distName': '龍潭區', 'address': '東龍路196號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8617,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20080201000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20080201000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第0971060187號', 'registerDate': '2008-02-01 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1030173704號', 'registerDate': '2014-09-09 00:00:00.0', 'note': '變更登錄範圍'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1070227221號', 'registerDate': '2018-09-13 00:00:00.0', 'note': '變更地號'}]",衙署,桃園市,龍潭區,東龍路196號
316,20100310000001,楊梅江夏堂,"{'code': 'A1', 'name': '祠堂'}",依據「文化資產保存法」、「歷史建築登錄廢止審查及輔助辦法」及「桃園縣99年度第1次文化資產審議委員會」決議事項辦理。,121.148884449805,24.8977807983817,"{'itemNo': 1, 'cityName': '桃園市', 'distName': '楊梅區', 'address': '校前路428巷32弄10號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8627,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20100310000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20100310000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第0991060315號', 'registerDate': '2010-03-10 10:01:14.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}]",祠堂,桃園市,楊梅區,校前路428巷32弄10號
317,20121017000001,楊梅國中校長及教職員宿舍群,"{'code': 'A3', 'name': '宅第'}",「歷史建築登錄廢止審查及輔助辦法」第2條第1項第1、2、3款。,121.145735,24.905034,"{'itemNo': 1, 'cityName': '桃園市', 'distName': '楊梅區', 'address': '校前路49號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8627,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011062133號', 'registerDate': '2012-10-17 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1030228202號', 'registerDate': '2014-10-07 00:00:00.0', 'note': '變更名稱及範圍'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}, {'classification': '指定/登錄', 'officialDocNo': '府文資字第1040110448號', 'registerDate': '2015-05-05 00:00:00.0', 'note': '變更地號、地址'}]",宅第,桃園市,楊梅區,校前路49號
317,20121017000001,楊梅國中校長及教職員宿舍群,"{'code': 'A3', 'name': '宅第'}",「歷史建築登錄廢止審查及輔助辦法」第2條第1項第1、2、3款。,121.145735,24.905034,"{'itemNo': 2, 'cityName': '桃園市', 'distName': '楊梅區', 'address': '中山路125巷12號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8627,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011062133號', 'registerDate': '2012-10-17 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1030228202號', 'registerDate': '2014-10-07 00:00:00.0', 'note': '變更名稱及範圍'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}, {'classification': '指定/登錄', 'officialDocNo': '府文資字第1040110448號', 'registerDate': '2015-05-05 00:00:00.0', 'note': '變更地號、地址'}]",宅第,桃園市,楊梅區,中山路125巷12號
317,20121017000001,楊梅國中校長及教職員宿舍群,"{'code': 'A3', 'name': '宅第'}",「歷史建築登錄廢止審查及輔助辦法」第2條第1項第1、2、3款。,121.145735,24.905034,"{'itemNo': 3, 'cityName': '桃園市', 'distName': '楊梅區', 'address': '中山路125巷14號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8627,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011062133號', 'registerDate': '2012-10-17 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1030228202號', 'registerDate': '2014-10-07 00:00:00.0', 'note': '變更名稱及範圍'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}, {'classification': '指定/登錄', 'officialDocNo': '府文資字第1040110448號', 'registerDate': '2015-05-05 00:00:00.0', 'note': '變更地號、地址'}]",宅第,桃園市,楊梅區,中山路125巷14號
317,20121017000001,楊梅國中校長及教職員宿舍群,"{'code': 'A3', 'name': '宅第'}",「歷史建築登錄廢止審查及輔助辦法」第2條第1項第1、2、3款。,121.145735,24.905034,"{'itemNo': 4, 'cityName': '桃園市', 'distName': '楊梅區', 'address': '中山路125巷16號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8627,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011062133號', 'registerDate': '2012-10-17 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1030228202號', 'registerDate': '2014-10-07 00:00:00.0', 'note': '變更名稱及範圍'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}, {'classification': '指定/登錄', 'officialDocNo': '府文資字第1040110448號', 'registerDate': '2015-05-05 00:00:00.0', 'note': '變更地號、地址'}]",宅第,桃園市,楊梅區,中山路125巷16號
317,20121017000001,楊梅國中校長及教職員宿舍群,"{'code': 'A3', 'name': '宅第'}",「歷史建築登錄廢止審查及輔助辦法」第2條第1項第1、2、3款。,121.145735,24.905034,"{'itemNo': 5, 'cityName': '桃園市', 'distName': '楊梅區', 'address': '中山路125巷18號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8627,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011062133號', 'registerDate': '2012-10-17 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1030228202號', 'registerDate': '2014-10-07 00:00:00.0', 'note': '變更名稱及範圍'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}, {'classification': '指定/登錄', 'officialDocNo': '府文資字第1040110448號', 'registerDate': '2015-05-05 00:00:00.0', 'note': '變更地號、地址'}]",宅第,桃園市,楊梅區,中山路125巷18號
317,20121017000001,楊梅國中校長及教職員宿舍群,"{'code': 'A3', 'name': '宅第'}",「歷史建築登錄廢止審查及輔助辦法」第2條第1項第1、2、3款。,121.145735,24.905034,"{'itemNo': 6, 'cityName': '桃園市', 'distName': '楊梅區', 'address': '中山路125巷20號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8627,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011062133號', 'registerDate': '2012-10-17 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1030228202號', 'registerDate': '2014-10-07 00:00:00.0', 'note': '變更名稱及範圍'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}, {'classification': '指定/登錄', 'officialDocNo': '府文資字第1040110448號', 'registerDate': '2015-05-05 00:00:00.0', 'note': '變更地號、地址'}]",宅第,桃園市,楊梅區,中山路125巷20號
317,20121017000001,楊梅國中校長及教職員宿舍群,"{'code': 'A3', 'name': '宅第'}",「歷史建築登錄廢止審查及輔助辦法」第2條第1項第1、2、3款。,121.145735,24.905034,"{'itemNo': 7, 'cityName': '桃園市', 'distName': '楊梅區', 'address': '中山路125巷22號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8627,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011062133號', 'registerDate': '2012-10-17 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1030228202號', 'registerDate': '2014-10-07 00:00:00.0', 'note': '變更名稱及範圍'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}, {'classification': '指定/登錄', 'officialDocNo': '府文資字第1040110448號', 'registerDate': '2015-05-05 00:00:00.0', 'note': '變更地號、地址'}]",宅第,桃園市,楊梅區,中山路125巷22號
317,20121017000001,楊梅國中校長及教職員宿舍群,"{'code': 'A3', 'name': '宅第'}",「歷史建築登錄廢止審查及輔助辦法」第2條第1項第1、2、3款。,121.145735,24.905034,"{'itemNo': 8, 'cityName': '桃園市', 'distName': '楊梅區', 'address': '中山路125巷24號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8627,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20121017000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011062133號', 'registerDate': '2012-10-17 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1030228202號', 'registerDate': '2014-10-07 00:00:00.0', 'note': '變更名稱及範圍'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}, {'classification': '指定/登錄', 'officialDocNo': '府文資字第1040110448號', 'registerDate': '2015-05-05 00:00:00.0', 'note': '變更地號、地址'}]",宅第,桃園市,楊梅區,中山路125巷24號
318,20140408000002,楊梅茶業改良場宿舍,"{'code': 'A3', 'name': '宅第'}",文化資產保存法第15條暨歷史建築登錄廢止審查及輔助辦法第2、3、4條,121.185418,24.916289,"{'itemNo': 1, 'cityName': '桃園市', 'distName': '楊梅區', 'address': '金龍里中興路136號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8627,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20140408000002"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20140408000002</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第10300689501號', 'registerDate': '2014-04-08 09:49:13.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1060179005號', 'registerDate': '2017-08-14 00:00:00.0', 'note': '變更地號及地址'}]",宅第,桃園市,楊梅區,金龍里中興路136號
319,20041013000001,新屋農會倉庫,"{'code': 'A16', 'name': '產業'}","文化資產保存法第27條之1
歷史建築登錄輔助辦法第7條
93年度「桃園縣歷史建築登錄審查會議」決議

變更公告依據
文化資產保存法第18條、歷史建築紀念建築登錄廢止審查及輔助辦法第4條、第5條、行政程序法第122條。",121.108009629555,24.9721799828843,"{'itemNo': 1, 'cityName': '桃園市', 'distName': '新屋區', 'address': '中華路242號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8607,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20041013000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20041013000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第0930534476號', 'registerDate': '2004-10-13 11:11:25.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第11102633211號', 'registerDate': '2022-09-28 11:59:03.164'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第11103184081號', 'registerDate': '2022-11-18 00:00:00.0'}]",產業,桃園市,新屋區,中華路242號
319,20041013000001,新屋農會倉庫,"{'code': 'A16', 'name': '產業'}","文化資產保存法第27條之1
歷史建築登錄輔助辦法第7條
93年度「桃園縣歷史建築登錄審查會議」決議

變更公告依據
文化資產保存法第18條、歷史建築紀念建築登錄廢止審查及輔助辦法第4條、第5條、行政程序法第122條。",121.108009629555,24.9721799828843,"{'itemNo': 2, 'cityName': '桃園市', 'distName': '新屋區', 'address': '福德街13-4號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,03-3322592分機8607,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20041013000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20041013000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第0930534476號', 'registerDate': '2004-10-13 11:11:25.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號', 'registerDate': '2015-01-13 00:00:00.0', 'note': '行政改制'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第11102633211號', 'registerDate': '2022-09-28 11:59:03.164'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第11103184081號', 'registerDate': '2022-11-18 00:00:00.0'}]",產業,桃園市,新屋區,福德街13-4號
320,20120827000001,桃園警察局日式宿舍群,"{'code': 'A3', 'name': '宅第'}",文化資產保存法條、歷史建築登錄廢止審查與輔助辦法暨桃園縣101年度第2次文化資產審議委員會決議,121.31175152627515,24.991747201682266,"{'itemNo': 1, 'cityName': '桃園市', 'distName': '桃園區', 'address': '中正路77巷5號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,(03)3322592 分機8618,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120827000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120827000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011061682號', 'registerDate': '2012-08-27 09:47:47.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號 ', 'registerDate': '2015-01-13 13:08:13.943', 'note': '行政改制'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1040080506號 ', 'registerDate': '2015-04-10 00:00:00.0', 'note': '更正登錄範圍'}]",宅第,桃園市,桃園區,中正路77巷5號
320,20120827000001,桃園警察局日式宿舍群,"{'code': 'A3', 'name': '宅第'}",文化資產保存法條、歷史建築登錄廢止審查與輔助辦法暨桃園縣101年度第2次文化資產審議委員會決議,121.31175152627515,24.991747201682266,"{'itemNo': 2, 'cityName': '桃園市', 'distName': '桃園區', 'address': '中正路77巷7號'}",桃園市政府文化局,文化資產科,桃園市桃園區縣府路21號,(03)3322592 分機8618,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120827000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/historicalBuilding/20120827000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資字第1011061682號', 'registerDate': '2012-08-27 09:47:47.0'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第10303236382號 ', 'registerDate': '2015-01-13 13:08:13.943', 'note': '行政改制'}, {'classification': '變更/修正', 'officialDocNo': '府文資字第1040080506號 ', 'registerDate': '2015-04-10 00:00:00.0', 'note': '更正登錄範圍'}]",宅第,桃園市,桃園區,中正路77巷7號
